ID,CONCEPT,CHINESE,GLOSS_IN_SOURCE,VALUE,FORM,TOKENS,MORPHEME_STRUCTURE,BORROWING,SAGART_ID,NOTE,COGID
9747,to spit,吐,,mciphɯt (lɤt),mciphɯt (lɤt),m c i pʰ ɯ t _ l ɤ t ),,,9747,,3128
9800,to split,撕裂,,phaʁ,phaʁ,pʰ a ʁ,,,9800,,0
9853,to squeeze,压,,tɕɣaʁ,tɕɣaʁ,tɕ ɣ a ʁ,,,9853,,0
9906,to stab,刺,,sɤtsa,sɤtsa,s ɤ ts a,,,9906,,0
9959,to stand,站,stand,ndzur,ndzur,ⁿdz u r,,,9959,,3150
10065,to steal,,,mɯrkɯ,mɯrkɯ,m ɯ r k ɯ,,,10065,,10464
10383,to swell,肿,,nɯɣmbɤβ,nɯɣmbɤβ,n ɯ ɣ m b ɤ β,,,10383,,0
10436,to swim,游泳,swim,ndʑaʁ,ndʑaʁ,n dʑ a ʁ,,,10436,,0
10860,to think (reflect),想,,sɯso,sɯso,s ɯ s o,,,10860,see LS note for Old Chinese,10586
11072,to throw,扔,,ɣɤrɤt,ɣɤrɤt,ɣ ɤ r ɤ t,,,11072,,3213
11178,to tie (together),捆,,βraʁ,βraʁ,β r a ʁ,,,11178,,0
11390,to turn (around),转,,jɣɤt,jɣɤt,j ɣ ɤ t,,,11390,,0
11549,to vomit,呕吐,,mɯjphɤt,mɯjphɤt,m ɯ j pʰ ɤ t,,,11549,,736
25849,to vomit,,,qioʁ,qioʁ,q i o ʁ,,,25849,,10483
11602,to walk,走,walk,ŋke,ŋke,ŋ k e,,,11602,,29778
11708,to wash,洗,,χtɕi,χtɕi,χ tɕ i,,,11708,,0
25843,to wipe,,wipe,pɕiz,pɕiz,p ɕ i z,,tib[pʰjis],25843,,2495
12609,to yawn,,,aχom,aχom,a χ o m,,,12609,,0
25844,today,,today,jisŋi,jisŋi,j i s ŋ i,,,25844,,3111
25845,tomorrow,,tomorrow,fso,fso,f s o,,,25845,,2832
11443,twenty,,,ɣnɤsqi,ɣnɤsqi,ɣ n ɤ s q i,,,11443,,4759
11496,two,二,two,ʁnɯz,ʁnɯz,ʁ n ɯ z,,,11496,,102
11655,warm (hot),,hot,sɤɕke,sɤɕke,s ɤ ɕ k e,,,11655,,0
11814,we [first person plural inclusive],我们,we,iʑo,iʑo,i ʑ o,,,11814,,2860
11867,wet,湿,,aci,aci,a c i,,,11867,,2364
11920,what,设么,what,tɕʰi,tɕʰi,tɕʰ i,,tib[tɕʰi],11920,,5949
11973,when,,,thɤjɕu,thɤjɕu,tʰ ɤ jɕ u,,,11973,,0
12026,where,哪里,,ŋotɕu,ŋotɕu,ŋ o tɕ u,,,12026,,2903
12079,white,白,white,wɣrum,wɣrum,w ɣ r u m,,,12079,,10173
12132,who,谁,who,ɕɯ,ɕɯ,ɕ ɯ,,,12132,,2253
12185,wide,宽,,rɟum,rɟum,r ɟ u m,,,12185,,0
12715,yellow,黄,yellow,qarŋe,qarŋe,q a r ŋ e,,,12715,,2513
25846,yesterday,,yesterday,jɯfɕɯr,jɯfɕɯr,j ɯ f ɕ ɯ r,,,25846,,3040
12768,you [second person plural],,,nɯʑo,nɯʑo,n ɯ ʑ o,,,12768,,3007
25847,young,,"small, young",xtɕi,xtɕi,x tɕ i,,,25847,,3112
,before,,,ɯ-ʁɤri,,,,,,,
,female,,,tɕheme,,,,,,,
,few,,,rkɯn,,,,,,,
,forget,,,jmɯt,,,,,,,
,how,,,tɕhindʐa,,,,,,,
,male,,,tɯrme,,,,,,,
,not,,,mɤ-,,,,,,,
,other,,,kɯɕte,,,,,,,
,painful,,,mŋɤm,,,,,,,
,rotten (of fruits),,,pɯz,,,,,,,
,sick,,,ngo,,,,,,,
,some,,,laʁnɯz,,,,,,,
,stone (of fruit),,,rdɤstaʁ,,,,,,,
,the ashes,,,smɯʁrɤt,,,,,,,
,the back,,,tɯ-mgɯr,,,,,,,
,the bark,,白桦树皮,ɲchɣaʁ,,,,,,,
,the child,,,tɤpɤtso,,,,,,,
,the child (descendant),,,tɤpɤtso,,,,,,,
,the day (opposed to night),,,sŋi,,,,,,,
,the fat (grease),,,,,,,,,,
,the girl,,,tɕheme,,,,,,,
,the hair,,,tɤ-rme,,,,,,,
,the intestines,,,tɯ-pu,,,,,,,
,the knife,,,mbrɯtɕɯ,,,,,,,
,the leg,,,tɯ-mi,,,,,,,
,the lightning,,,tɤrmbja,,,,,,,
,the morning,,,sos,,,,,,,
,the night,,,tɤ-rʑaʁ,,,,,,,
,the night,,,ɕɤr,,,,,,,
,the noon,,,saχsɯ,,,,,,,
,the person,,,tɯrme,,,,,,,
,the roof,,,khɤxtu,,,,,,,
,the work,,,tɤma,,,,,,,
,the worm,,,qajɯ,,,,,,,
,they [third person plural],,,ʑara,,,,,,,
,thin,,maigre,tɕale,,,,,,,
,thin,,qui a la peau sur les os,aɣɯɕɤrɯ,,,,,,,
,thin,,,nɯɲɤmkhe,,,,,,,
,thin (slim),,maigre,tɕale,,,,,,,
,thin (slim),,qui a la peau sur les os,aɣɯɕɤrɯ,,,,,,,
,thin (slim),,,nɯɲɤmkhe,,,,,,,
,to breathe,,,aɕoχɕi,,,,,,,
,to burn [transitive],,,tɕɤβ,,,,,,,
,to choose,,,qɤr,,,,,,,
,to climb,,,nɯrʁɯrʁa,,,,,,,
,to cook,,,ɣɤsmi,,,,,,,
,to cut,,割,krɤɣ,,,,,,,
,to cut,,劈、剖,phaʁ,,,,,,,
,to cut,,"arracher, couper",phɯt,,,,,,,
,to cut,,切,rɤkrɯ,,,,,,,
,to fall,,倒,ndʐaβ,,,,,,,
,to fall,,掉下来,ŋgra,,,,,,,
,to fear (be afraid),,,mu,,,,,,,
,to freeze (intransitive),,,jpɣom,,,,,,,
,to grow,,,ndzɤt,,,,,,,
,to hit,,,ʁndɯ,,,,,,,
,to know,,,sɯz,,,,,,,
,"to lie, rest",,,ʑɣɤxthom,,,,,,,
,to open,,,cɯ,,,,,,,
,to rub,,,fse,,,,,,,
,to say,,,fse,,,,,,,
,to sew,,,tʂɯβ,,,,,,,
,to sit,,,amdzɯ,,,,,,,
,to split,,,ɣɤtsɯr,,,,,,,
,to squeeze,,,tɕɣaʁ,,,,,,,
,to stab,,,sɤthu,,,,,,,
,to swell,,,mɤrom,,,,,,,
,to swell,,,nɯɣmbɤβ,,,,,,,
,to swim,,,nɤndʑaʁlaʁ,,,,,,,
,to tie (together),,,rŋgɤβ,,,,,,,
,to tie (together),,,xtɕɤr,,,,,,,
,to tie (together),,,zgroʁ,,,,,,,
,to tie (together),,,βraʁ,,,,,,,
,to turn (around),,,mtɕɯr,,,,,,,
,to wash,,,χtɕi,,,,,,,
,to yawn,,,aχom,,,,,,,
,warm (hot),,,ndʑɤm,,,,,,,
,when,,,thɤjtɕu,,,,,,,
,wide,,,jom,,,,,,,
,wide,,宽（布，纸）,rɟum,,,,,,,
