ID	CONCEPT	CHINESE	GLOSS_IN_SOURCE	VALUE	FORM	TOKENS	MORPHEME_STRUCTURE	BORROWING	SAGART_ID	NOTE	COGID
23281	to drink		drink	ɦæ³³tɕhə⁵³	ɦæ³³tɕhə⁵³	ɦ æ ³³ ◦ tɕh ə ⁵³			23281		0
23172	to eat		eat	ɦæ²⁴ndzə⁵³	ɦæ²⁴ndzə⁵³	ɦ æ ²⁴ ◦ ndz ə ⁵³			23172	?!	0
23189	to fight		fight	tə⁵⁵sə⁵⁵sɐ³³	tə⁵⁵sə⁵⁵sɐ³³	t ə ⁵⁵ ◦ s ə ⁵⁵ ◦ s ɐ ³³			23189		0
23405	to float		float	ti³³ndʑe⁵⁵	ti³³ndʑe⁵⁵	t i ³³ ◦ ndʑ e ⁵⁵			23405	?!	0
23376	to flow		flow (of water)	ni³³ɣe⁵³	ni³³ɣe⁵³	n i ³³ ◦ ɣ e ⁵³			23376		0
21923	to fly (move through air)		fly	thi³³ndʑue⁵⁵	thi³³ndʑue⁵⁵	th i ³³ ◦ ndʑ u e ⁵⁵			21923	?!	0
23497	to forget		forget	thɐ⁵⁵mə⁵³	thɐ⁵⁵mə⁵³	th ɐ ⁵⁵ ◦ m ə ⁵³			23497		0
23262	to give		give	tho³³tɐ⁵³	tho³³tɐ⁵³	th o ³³ ◦ t ɐ ⁵³			23262		0
23477	to hear		hear	ndo⁵³	ndo⁵³	nd o ⁵³			23477	?!	0
23154	to hide (conceal)		hide (sthg.)	qhə̱³³zə̱⁵³	qhə̱³³zə̱⁵³	qh ə̱ ³³ ◦ z ə̱ ⁵³			23154		0
23499	to hold		hold (a pen)	tə³³ zø⁵³	tə³³ zø⁵³	t ə ³³ _ z ø ⁵³			23499		0
23188	to hunt		hunt	ni³³ŋguæ⁵³	ni³³ŋguæ⁵³	n i ³³ ◦ ŋg u æ ⁵³			23188	?!	0
23430	to kill		kill	nɐ³³ sɐ⁵³	nɐ³³ sɐ⁵³	n ɐ ³³ _ s ɐ ⁵³			23430		0
23425	to knead		knead (dough)	no³³zə̱⁵³	no³³zə̱⁵³	n o ³³ ◦ z ə̱ ⁵³			23425		0
23562	to know (something)		know	khə³³kuø⁵³	khə³³kuø⁵³	kh ə ³³ ◦ k u ø ⁵³			23562		0
23896	to know (something)		know	χɐ⁵⁵ kuø⁵³	χɐ⁵⁵ kuø⁵³	χ ɐ ⁵⁵ _ k u ø ⁵³			23896		0
23518	to laugh		laugh / smile	ni³³ri⁵⁵	ni³³ri⁵⁵	n i ³³ ◦ r i ⁵⁵			23518		0
23631	to learn		learn	khə³³tɕuɑ⁵⁵	khə³³tɕuɑ⁵⁵	kh ə ³³ ◦ tɕ u ɑ ⁵⁵			23631		0
23635	to learn		learn	khi³³ zi⁵⁵	khi³³ zi⁵⁵	kh i ³³ _ z i ⁵⁵			23635		0
23474	to lick		lick / lap	thi³³ndʑuɐ⁵³læ³³	thi³³ndʑuɐ⁵³læ³³	th i ³³ ◦ ndʑ u ɐ ⁵³ ◦ l æ ³³			23474	?!	0
23303	to lie down		lie down	ɦæ³³gɐ⁵⁵	ɦæ³³gɐ⁵⁵	ɦ æ ³³ ◦ g ɐ ⁵⁵			23303		0
23416	to marry (a man marries a woman)		marry (a woman)	la⁵³ khə³³thə⁵³	la⁵³ khə³³thə⁵³	l a ⁵³ _ kh ə ³³ ◦ th ə ⁵³			23416		0
22037	to plant (vegetals, rice)		plant (trees)	khə⁵⁵rə⁵³	khə⁵⁵rə⁵³	kh ə ⁵⁵ ◦ r ə ⁵³			22037		0
23786	to plant (vegetals, rice)		plant (trees)	khi³³ndzu⁵³	khi³³ndzu⁵³	kh i ³³ ◦ ndz u ⁵³			23786	?!	0
23496	to play		play / amuse oneself	nɐ³³ndʑu⁵⁵ndʑə³³	nɐ³³ndʑu⁵⁵ndʑə³³	n ɐ ³³ ◦ ndʑ u ⁵⁵ ◦ ndʑ ə ³³			23496	?!	0
23411	to pull		pull / lead (a cow) along	ro³³zə̱⁵³	ro³³zə̱⁵³	r o ³³ ◦ z ə̱ ⁵³			23411		0
23483	to push		push / shove	thy⁵⁵ndy⁵³	thy⁵⁵ndy⁵³	th y ⁵⁵ ◦ nd y ⁵³			23483	?!	0
23344	to reside (live)		live / reside (lit. 'be at')	ndʑæ⁵³	ndʑæ⁵³	ndʑ æ ⁵³			23344	?!	0
23343	to reside (live)		live / reside (lit. 'sit')	mbi⁵³	mbi⁵³	mb i ⁵³			23343	?!	0
22453	to run		run	thɐ⁵⁵tsɐ⁵⁵xə³³	thɐ⁵⁵tsɐ⁵⁵xə³³	th ɐ ⁵⁵ ◦ ts ɐ ⁵⁵ ◦ x ə ³³			22453		0
23394	to scratch		scratch (an itch)	qhə̱⁵⁵tʂhuə⁵⁵nɑ³³	qhə̱⁵⁵tʂhuə⁵⁵nɑ³³	qh ə̱ ⁵⁵ ◦ tʂh u ə ⁵⁵ ◦ n ɑ ³³			23394		0
23358	to see		see	ta⁵³	ta⁵³	t a ⁵³			23358		0
23435	to shoot (an arrow)		shoot (an arrow)	qho⁵⁵lə̱⁵³	qho⁵⁵lə̱⁵³	qh o ⁵⁵ ◦ l ə̱ ⁵³			23435		0
23163	to sing		sing	thɐ³³kø⁵³kæ³³	thɐ³³kø⁵³kæ³³	th ɐ ³³ ◦ k ø ⁵³ ◦ k æ ³³			23163		0
23460	to sleep		sleep	khi⁵³	khi⁵³	kh i ⁵³			23460		0
23498	to smell (perceive odor) [transitive]		smell	khi³³sø⁵⁵næ³³	khi³³sø⁵⁵næ³³	kh i ³³ ◦ s ø ⁵⁵ ◦ n æ ³³			23498		0
30613	to sow (broadcast, scatter seeds)		scatter (seeds) (verb)	khə³³ tə⁵³	khə³³ tə⁵³	kh ə ³³ _ t ə ⁵³			30613		0
23482	to spit		spit	thɐ⁵⁵dæ⁵³	thɐ⁵⁵dæ⁵³	th ɐ ⁵⁵ ◦ d æ ⁵³			23482		0
23541	to stand		stand	tə³³rə⁵³	tə³³rə⁵³	t ə ³³ ◦ r ə ⁵³			23541		0
23480	to steal		steal	kuə²⁴ khə⁵⁵βə³³	kuə²⁴ khə⁵⁵βə³³	k u ə ²⁴ _ kh ə ⁵⁵ ◦ β ə ³³			23480		0
23512	to think (reflect)		think	thu⁵⁵sɐ⁵⁵mbæ³³	thu⁵⁵sɐ⁵⁵mbæ³³	th u ⁵⁵ ◦ s ɐ ⁵⁵ ◦ mb æ ³³			23512	?!	0
23481	to throw		throw / hurl	thɐ⁵⁵ dæ⁵³	thɐ⁵⁵ dæ⁵³	th ɐ ⁵⁵ _ d æ ⁵³			23481		0
23397	to vomit		throw up / vomit	tu²⁴phɐ³³	tu²⁴phɐ³³	t u ²⁴ ◦ ph ɐ ³³			23397		0
23580	to walk		walk	tə³³ro⁵⁵rɑ³³	tə³³ro⁵⁵rɑ³³	t ə ³³ ◦ r o ⁵⁵ ◦ r ɑ ³³			23580		0
23148	to wipe		wipe (the table)	the⁵⁵sa⁵⁵	the⁵⁵sa⁵⁵	th e ⁵⁵ ◦ s a ⁵⁵			23148		0
22829	today		today	pə³³sə⁵³	pə³³sə⁵³	p ə ³³ ◦ s ə ⁵³			22829		0
22833	tomorrow		tomorrow	sæ²⁴sə³³	sæ²⁴sə³³	s æ ²⁴ ◦ s ə ³³			22833		0
22890	twenty		twenty	ȵi³³ɕə⁵³	ȵi³³ɕə⁵³	ȵ i ³³ ◦ ɕ ə ⁵³			22890		0
22889	twenty		twenty	nə³³ʁuɑ⁵³	nə³³ʁuɑ⁵³	n ə ³³ ◦ ʁ u ɑ ⁵³			22889		0
22866	two		two	nə⁵³	nə⁵³	n ə ⁵³			22866		0
22867	two		two	ȵi⁵³	ȵi⁵³	ȵ i ⁵³			22867		0
22958	we [first person plural inclusive]		we	ŋə³³ nə⁵³	ŋə³³ nə⁵³	ŋ ə ³³ _ n ə ⁵³			22958		0
23040	wet		wet	ndʐa³³ndʐa⁵³	ndʐa³³ndʐa⁵³	ndʐ a ³³ ◦ ndʐ a ⁵³			23040	?!	0
20492	what		what	ɦæ³³ zə⁵³	ɦæ³³ zə⁵³	ɦ æ ³³ _ z ə ⁵³			20492		0
22979	where		where	ɐ³³ xɐ⁵³ tɕhɐ³³	ɐ³³ xɐ⁵³ tɕhɐ³³	ɐ ³³ _ x ɐ ⁵³ _ tɕh ɐ ³³			22979		0
23023	white		white	tʂhø⁵³tʂhø³³	tʂhø⁵³tʂhø³³	tʂh ø ⁵³ ◦ tʂh ø ³³			23023		0
22977	who		who	ɦæ²⁴ nə³³	ɦæ²⁴ nə³³	ɦ æ ²⁴ _ n ə ³³			22977		0
23025	yellow		yellow	nə̱⁵⁵nə̱³³	nə̱⁵⁵nə̱³³	n ə̱ ⁵⁵ ◦ n ə̱ ³³			23025		0
22830	yesterday		yesterday	ji³³sə⁵³	ji³³sə⁵³	j i ³³ ◦ s ə ⁵³			22830		0
25760	you [second person plural]			næ³³ nə⁵³	næ³³ nə⁵³	n æ ³³ _ n ə ⁵³			25760		0
